id,App,sizeInMB,price,RatingNum,Rating,ver,Category,sup_devices.num,lang.num
1021586545,Bridge Constructor Stunts,134.080,1.99,75,4.0,2.7,Games,38,13
1021672050,Circa Infinity,132.317,1.99,56,5.0,2.0.0,Games,43,1
1021721629,Gogo Entertainment,15.631,0.0,1482,2.0,1.6.1.002,Travel,37,4
1021845881,Attack Heroes,872.854,0.99,12,5.0,1.0.9,Games,37,1
1021877189,a. - Physical Simulation Puzzle Game,47.425,0.0,2,5.0,1.0.8,Games,40,2
1021933645,Cat-A-Pult: Endless stacking of 8-bit kittens,95.368,0.0,141,4.0,1.9,Games,38,1
1021967723,Dawn of Gods,220.197,0.0,833,4.5,2.1.0,Games,40,33
1021971213,SPL-T,105.763,2.99,124,4.0,1.11,Games,38,12
1021988466,狼人之夜,29.499,0.99,15,4.5,1.3.3,Social Networking,37,1
1022023000,Witches' Legacy: The Dark Throne HD (Full),2018.079,6.99,52,3.0,1.0.0,Games,24,4
1022056495,Fear for Sale: Endless Voyage HD - A Mystery Hidden Object Game (Full),1832.613,6.99,66,4.0,1.0.0,Games,24,5
1022100908,Nebraska Huskers for iPad 2015,30.125,9.99,2,1.0,2.4,Sports,24,1
1022196879,Exodus,38.930,0.0,62,3.0,1.1,Games,40,1
1022239163,Maim Street,166.254,0.0,99,4.5,1.0.1,Games,37,1
1022256487,Sorted - Quickly Organise Your Day,96.869,7.99,69,4.0,1.5.3,Productivity,35,7
1022267439,"SNOW - Selfie, Motion sticker, Fun camera",113.749,0.0,1115,4.0,3.2.5,Photo & Video,37,5
1022268606,Beat da Beat,250.746,0.99,301,5.0,1.3,Games,40,1
1022301472,Zombie Anarchy: Survival Strategy Game,243.811,0.0,1768,4.5,1.2.1,Games,37,15
1022305219,Periodic Table Chemistry,32.712,6.99,0,0.0,3.0.2,Education,37,1
1022647461,Infinite Skater,245.898,0.0,360,4.0,2.0.3,Games,38,1
1022667752,Land Sliders,118.916,0.0,4142,4.5,1.7.1,Games,38,14
1022729100,アイドルの姫　-わたしの青春マテリアル-,100.749,0.0,0,0.0,1.2.3,Games,38,1
1022732646,Fruit Pop! Puzzles in Paradise - Fruit Pop Sequel,148.178,0.0,261,4.5,1.20,Games,38,1
1022763299,开挂江湖-Q版武侠挂机,93.695,0.0,0,0.0,1.8.3,Games,40,1
1022844131,Women's Health: 1500 Kalorien Tag,67.056,1.99,0,0.0,1.3.1,Food & Drink,38,1
1023002643,Final Cut: The True Escapade HD - A Hidden Object Mystery Game (Full),863.410,6.99,19,4.0,1.0.0,Games,24,5
1023026782,Mystery Tales: The Twilight World HD - A Hidden Object Adventure (Full),1490.988,6.99,6,3.0,1.0.0,Games,24,4
1023028213,Mystery Tales: The Twilight World - A Hidden Object Adventure (Full),1484.270,2.99,2,2.5,1.0.0,Games,36,4
1023126431,Read4Kids - Kids learn to read in 20 easy lessons,33.009,2.99,27,4.0,2.1,Education,40,1
1023146677,Five Nights at Freddys 4,48.461,2.99,5478,4.5,1.0,Games,43,1
1023218196,Burger – The Game,13.531,0.0,1179,4.5,1.03,Games,40,1
1023273544,全国マルチ掲示板 for モンスト！〜タスカンと運極ができるアプリ〜,37.233,0.0,0,0.0,2.0.2,Entertainment,38,1
1023281359,俺と鬼嫁の100日戦記,35.742,0.0,3,4.5,1.0.4,Games,38,1
1023648594,Dr. Panda Candy Factory,284.723,2.99,46,4.0,1.0,Education,40,12
1023681159,Foodo World,253.578,2.99,7,3.0,1.0.1,Education,37,32
1023681711,Dr. Panda Firefighters,219.944,2.99,55,3.5,1.0.1,Education,40,17
1023683909,Alliance Wars: World Domination,470.650,0.0,176,5.0,v1.865,Games,38,1
1023741615,T-Rex Simulator,136.181,0.99,24,3.5,1.1,Games,37,1
1023751978,Disc Golf Game,222.554,3.99,85,4.5,1.1,Games,40,1
1024000488,浪漫庄园(自由创造你的梦想),92.680,0.0,36,4.5,1.3.9,Games,40,1
1024004804,私のヒモ男～イケメン拾いました～恋愛・放置ゲーム,99.531,0.0,26,4.5,2.2.13,Games,40,1
1024216465,Hooty Hoo: Bingo Math,33.080,1.99,0,0.0,1.2,Education,37,1
1024306067,Slash Mobs,237.602,0.0,4179,4.5,1.2,Games,38,1
1024341813,JCnews - Anime & Game Culture,24.288,0.0,0,0.0,2.0.5,News,38,31
1024374740,Dirt Racing Mobile 3D,222.789,3.99,245,4.5,1.0.1,Games,40,1
1024395159,myINK sketch,86.068,2.99,0,0.0,3.2.6,Photo & Video,38,1
1024488164,OPUS: The Day We Found Earth,233.927,0.0,2491,5.0,1.7.1,Games,40,1
1024505111,Cut the Rope,122.175,1.99,151,4.5,2.7.2,Games,40,11
1024506807,Cut the Rope HD,243.193,3.99,71,4.5,2.7.3,Games,24,1
1024507512,Cut the Rope HD™,119.879,0.0,285,4.0,3.1.2,Games,24,10
1024522751,Beneath The Lighthouse,142.181,0.0,526,4.0,1.1.5,Games,40,1
1024577327,Goodnight Little Sandman - Bedtime Ritual,530.112,3.99,0,0.0,1.151,Education,38,13
1024818709,HOOKED - Chat Stories,90.166,0.0,47829,4.5,2.28.0,Book,37,8
1024850260,striker – dropping balls,61.207,0.0,0,0.0,1.8.3,Games,38,5
1024951378,Punch Club,308.309,4.99,480,4.0,1.30,Games,40,1
1024951639,Lonely One,196.968,0.0,723,4.5,2.9,Games,40,6
1024953824,Dictator 2,229.545,0.0,694,3.0,1.4.4,Games,37,1
1024953838,Dictator 2: Evolution,228.689,1.99,67,4.0,1.4.4,Games,37,1
1025000402,Snug for Instagram - Preview your photos,30.684,0.99,58,2.5,2.6.1,Photo & Video,37,14
1025120568,AMC,56.725,0.0,3105,2.0,1.10.6,Entertainment,37,1
1025177870,TRUMP Yo'Self! Make Your Hair Great Again!,37.688,0.0,37,4.0,1.5.1,Entertainment,38,1
1025243640,Kylie Jenner Official App,49.069,0.0,3111,2.5,1.4,Entertainment,37,1
1025297873,Stickman Volleyball,171.112,0.99,184,4.5,1.0.2,Games,40,1
1025313530,Snail Sleep-Dream Talk Recording,145.951,0.0,19,4.0,3.4.2,Health & Fitness,37,7
1025396583,ホラースポット-ghost spot-意味が分かると怖いマップ,38.044,0.0,0,0.0,1.16,Navigation,37,2
1025601254,My Challenge Tracker,74.608,0.0,3682,5.0,1.12.1,Health & Fitness,37,1
1025628019,蚂蚁聚宝—蚂蚁金服旗下投资理财平台,108.166,0.0,14,3.0,2.6.0,Finance,37,1
1025707485,VPN Proxy Master - Unlimited WiFi security VPN,25.861,0.0,13674,5.0,2.4.2,Productivity,37,9
1026152405,Bouncy Kingdom,109.606,0.0,55,4.5,1.8.1,Games,38,1
1026311548,My Town : Hospital,207.979,2.99,186,4.0,1.6,Education,37,1
1026540588,FRESH! - ログイン不要・高画質で生放送が見放題,91.064,0.0,0,0.0,3.0.2,Entertainment,37,2
1026689855,融360-贷款、信用卡、信用报告,77.058,0.0,0,0.0,2.7.0,Finance,38,1
1026717130,病みカワカメラ,40.897,0.0,1,5.0,1.0.6,Photo & Video,38,1
1026719224,青藍高校リア充部,81.248,0.0,0,0.0,2.0.5,Games,38,2
1026720146,女の子の憧れが全てつまったTOKYOリアルコーデアプリ - TOPLOG,77.547,0.0,0,0.0,2.2.4,Lifestyle,37,2
1026736263,【放置ゲー】壁ドンしたら人生変わった ～グリモアのキャラ達に壁ドン！？～,43.793,0.0,0,0.0,1.0.15,Games,40,1
1026832671,Bits of Sweets,107.423,0.0,2572,4.5,3.7,Games,38,16
1026901472,BMO Snaps - Adventure Time Photo Game,201.771,2.99,67,4.5,1.0.4,Games,38,10
1026909621,Sophia - My Little Sis,131.924,0.0,1193,4.5,1.6.1,Games,38,11
1027230451,Magic Rush: Heroes,123.258,0.0,3046,4.5,1.1.122,Games,40,13
1027279455,Gather - In real life,74.763,0.0,813,2.5,1.10.3,Lifestyle,37,1
1027284532,商品バーコードで賞味期限を通知 Limiter2 (リミッター),70.866,0.0,0,0.0,1.6.7,Food & Drink,37,2
1027352017,Recolor - Coloring Book,65.308,0.0,31180,4.5,3.5.1,Entertainment,37,4
1027419374,Explore Daniel Tiger's Neighborhood,311.965,2.99,92,3.5,2.3,Education,38,1
1027688889,Piano Tiles 2™(Don't Tap The White Tile 2),77.885,0.0,55077,4.5,3.1.9,Games,38,17
1027799669,Blitzrechnen 1. Klasse - Mathe lernen in der Grundschule mit Klett nach dem offiziellen Lehrplan,360.570,3.99,0,0.0,1.1,Education,38,1
1028003495,Hidden Pictures by Highlights Magazine,157.223,0.0,1478,4.5,1.44,Games,37,1
1028179601,Teenage Mutant Ninja Turtles: Battle Match Game,128.305,1.99,70,4.0,1.2,Games,38,8
1028272877,Mods for Minecraft PC & Servers for Minecraft PE,17.648,1.99,753,4.5,1.1,Utilities,38,1
1028362533,Slots - Huuuge Casino: Slot Machines,86.885,0.0,13637,4.5,2.4.151,Games,38,12
1028400679,Bookling - Track Your Reading Habits,14.223,0.99,20,3.0,1.5,Productivity,38,2
1028464453,Strawberry Shortcake Candy Garden,221.634,0.0,633,4.5,Update 1.1,Entertainment,39,10
1028546978,Dreampath - The Two Kingdoms HD - A Magical Hidden Object Game (Full),880.305,6.99,248,4.5,1.0.8,Games,24,4
1028556453,Dark Dimensions: Homecoming HD - A Hidden Object Mystery (Full),1270.020,6.99,78,3.5,1.0.0,Games,24,3
1028558002,Dark Dimensions: Homecoming - A Hidden Object Mystery (Full),1269.980,2.99,10,2.5,1.0.0,Games,38,3
1028610115,Teenage Mutant Ninja Turtles: Portal Power,606.619,3.99,113,4.0,2.2,Games,37,8
1028623510,PewDiePie: Legend of the Brofist,436.487,4.99,10828,5.0,1.4.0,Games,38,17
1028791881,Photograph+,22.118,0.99,0,0.0,1.4,Photo & Video,37,31
1028902794,Der IQ Test - Intelligenztest (Deutsch),16.848,0.0,0,0.0,1.2.0,Games,43,1
1028939296,ゲームプレイで賞金ゲット！ポットハンター,279.331,0.0,0,0.0,2.1.6,Games,37,1
1028950091,The Greedy Cave,153.000,0.99,914,4.5,1.7.1,Games,38,7
1028984371,Angry Birds Action!,1435.169,0.0,1863,4.0,2.6.2,Games,37,1
1029033692,Pastry Picnic,152.875,0.0,447,4.5,1.0.6,Games,38,6
1029273159,Anki OVERDRIVE,325.431,0.0,981,4.5,2.6.0,Entertainment,35,15
1029375276,Pixduel™,97.972,0.0,1602,4.0,1.1.12,Games,38,1
1029499643,Rugby Nations 16,600.637,4.99,78,4.5,1.4.0,Games,38,7
1029588869,Brothers: A Tale of Two Sons,1836.395,2.99,460,3.5,1.7,Games,33,9
1029932207,Papa's Cupcakeria To Go!,76.780,1.99,157,4.0,1.0.2,Games,37,1
1030395486,Plug Pocketmine for Minecraft PE,21.620,2.99,770,3.0,2.21,Games,37,13
1030447361,Weed Firm 2: Back To College,172.342,0.0,4387,4.5,1.7.2,Games,37,1
1030457527,Disney Build It: Frozen,136.718,3.99,48,3.0,1.2,Entertainment,38,1
1030487391,Selfeo,82.562,0.0,366,4.0,1.6.2,Social Networking,37,1
1030505688,Followers Analysis Tool For Instagram App Free,7.526,0.0,4253,4.0,1.3,Social Networking,38,31
1030522460,The Lion Guard,641.501,3.99,78,4.0,1.3.2,Entertainment,38,11
1030548464,hocus.,25.258,0.99,5778,4.5,1.9.0,Games,40,1
1030634472,Outfolded,67.739,0.0,1468,4.5,1.1.1,Games,37,10
1030710604,"金陵十三钗－王丽坤代言,伴你穿越红楼今梦",118.422,3.99,0,0.0,1.5.5,Games,40,1
1030762703,Speedafari – Speed Up Safari on Slow Connections,13.980,1.99,28,5.0,2.0,Utilities,25,1
1030792602,Word²,35.428,1.99,556,4.5,1.1,Games,38,1
1030804846,Churchill Solitaire - World War Card Game,146.280,0.0,13241,4.5,1.3.0,Games,37,1
1030815031,Discovery VR,10.471,0.0,125,3.0,1.5.0,Entertainment,37,1
1030902626,Scribblenauts Unlimited,541.602,4.99,1350,4.0,1.20,Games,37,1
1031002863,Color Therapy Adult Coloring Book for Adults,128.972,0.0,84062,5.0,2.0,Book,37,2
1031021466,Amount Plus - Unit And Currency Converter,6.767,2.99,35,4.0,1.2,Productivity,37,3
1031088612,小历 - 通知中心日历,4.303,0.99,11,4.5,3.6.1,Productivity,37,3
1031152574,LONEWOLF,103.934,0.0,1906,4.5,1.1.3,Games,38,9
1031155880,Solar Walk ™ 2 - Space Missions & Solar System,582.116,2.99,316,4.0,1.4.2,Education,37,10
1031164407,おチャベリ-ビデオ通話でマッチングアプリ,63.020,0.0,0,0.0,2.7,Social Networking,40,1
1031228862,Crafty Candy - Match 3 Puzzle Game,144.159,0.0,7511,4.5,1.45,Games,38,5
1031388734,Mystery Trackers: Nightsville Horror - A Hidden Object Adventure (Full),946.383,2.99,9,3.5,1.0.0,Games,38,5
1031390478,Mystery Trackers: Nightsville Horror HD - A Hidden Object Adventure (Full),939.387,6.99,72,4.5,1.0.0,Games,24,5
1031391869,Reelgood - TV Guide for Streaming,70.996,0.0,125,4.5,2.5.2,Entertainment,37,1
1031406492,Train Driver Journey 4 - Introduction to Steam,673.039,0.99,429,4.5,1.0.0,Games,38,1
1031530508,Telepaint,91.538,2.99,47,4.5,1.0,Games,37,1
1031569021,Primal Legends,158.858,0.0,1692,4.5,18.32,Games,40,1
1031704553,Tetro Blocks - Beat IQ with Tetrix-style-puzzle.,45.158,0.0,0,0.0,1.1,Games,38,1
1031706898,Britney Spears: American Dream,503.716,0.0,2129,4.5,2.0.1,Games,38,13
1031728646,Frozen Free Fall: Icy Shot,177.990,0.0,1133,4.5,2.5.1,Games,37,11
1031781908,"Marline - Weather, Tides & Moon",7.708,0.99,55,4.0,3.1.1,Weather,37,3
1031791319,公牛炒股-证券开户交易软件,38.490,0.99,0,0.0,2.3.1,Finance,38,2
1031838318,君の目的はボクを殺すこと。,147.357,0.0,0,0.0,4.0,Games,40,1
1031843950,Truck Simulator PRO 2016,565.432,3.99,875,4.0,1.8,Games,37,1
1031857811,二炮手-同名抗战狙击手游(孙红雷主演),312.770,0.0,1,3.0,1.0.1,Games,40,2
1031867079,Forest Heroes Story,68.226,0.0,38,4.5,2.1.0,Games,40,3
1032040117,Legendary - Game of Heroes,166.903,0.0,1776,4.5,1.8.8,Games,37,7
1032240256,【真・お絵かきパズル】〇〇投げてみた結果ｗｗ　完全無料！,66.621,0.0,12,4.5,1.1.0,Games,40,1
1032298135,【実況】今からカレシを葬る #衝撃の実況動画ノベルゲーム,63.722,0.0,0,0.0,1.0.5,Games,37,42
1032301062,BuzzTube - Video Player for YouTube,14.843,0.0,21012,4.5,2.0,Entertainment,37,1
1032308323,EVERYTOWN,62.760,0.0,141,4.0,1.2.4,Games,40,4
1032381310,Kendall and Kylie,530.396,0.0,55011,4.5,2.8.0,Games,38,1
1032432287,HOUND Voice Search & Assistant,60.534,0.0,297,4.0,1.7.1,Productivity,37,1
1032443533,Genies & Gems,267.528,0.0,9768,4.5,62.20.102,Games,37,13
1032451280,The Blacklist: Conspiracy,96.459,0.0,496,4.0,1.1.0,Games,37,15
1032460746,"Thirty Days & Seven Seas – Pirate Battle Board Game Starring Clarence, Jeff and Sumo",1176.703,2.99,68,4.5,1.1.0,Games,37,10
1032464015,まぐろ職人（通）,26.062,0.0,0,0.0,1.5,Games,38,1
1032708262,Downwell,78.395,2.99,1679,5.0,1.0.2,Games,43,1
1032743715,Teeny Titans - Teen Titans Go! Figure Battles,676.909,3.99,2503,4.5,1.1.3,Games,38,9
1032845453,BB-8™ App Enabled Droid Powered by Sphero,381.229,0.0,4385,4.5,1.3.0,Entertainment,35,1
1032934485,City Car Driving,85.629,0.0,41,4.0,1.02,Games,43,1
1032997004,Endless Sky,34.148,0.0,6313,4.5,1.1.1,Games,40,1
1033014013,Warrior Balls,31.335,0.0,4375,4.5,1.8,Games,38,1
1033049320,出会い応援チャットアプリLIKE YOU,9.752,0.0,0,0.0,1.9,Social Networking,37,1
1033049991,The Lost Treasure,123.606,2.99,155,5.0,1.2,Games,40,1
1033076651,TALES OF LINK,105.957,0.0,229,4.0,3.5.6,Games,40,2
1033117027,Black Hole -世の中で最も困難な物理げーむ ぱずる-,141.581,0.0,0,0.0,1.4,Games,40,1
1033229197,Ys Chronicles II,444.680,4.99,34,5.0,1.0.1,Games,40,1
1033282601,Teenage Mutant Ninja Turtles: Legends,877.607,0.0,10771,4.5,1.8.21,Games,37,12
1033342465,Just Press Record,2.313,4.99,334,4.0,2.2.1,Utilities,37,1
1033387365,倩女幽魂-周年庆资料片开启新主角剧情,990.212,0.0,405,4.5,1.0.8,Games,38,1
1033521131,Adventure Company,371.760,0.0,1392,4.5,1.0.5,Games,40,1
1033617377,Snowboarding The Fourth Phase,452.582,0.0,815,4.5,1.3,Games,37,1
1033645055,Smart Watch Notice,1.476,4.99,214,1.0,1.1.0,Utilities,38,1
1033679736,Dig Deep!,29.473,1.99,36,3.5,1.4,Games,37,9
1033682827,Myths of the World: Black Rose HD - A Hidden Object Adventure (Full),905.395,6.99,84,4.0,1.0.0,Games,24,4
1033685038,Myths of the World: Black Rose - A Hidden Object Adventure (Full),759.484,2.99,20,4.0,1.0.0,Games,38,4
1033746864,风行视频+ HD - 电影电视剧体育视频播放器,62.821,0.0,648,4.5,2.0.24.2,Entertainment,24,1
1033781064,EatMe.io: Hungry Fish Attack!,275.937,0.0,256,3.5,3.4.3,Games,38,1
1033803652,VR Street Jump for Google Cardboard,102.328,0.0,236,3.5,5.0,Games,37,1
1033873301,Super Sharp,14.410,1.99,7776,5.0,1.1,Games,38,14
1034018838,Beat the Boss 4,749.817,0.0,1368,4.0,1.1.0,Games,37,15
1034019709,Weed Firm: RePlanted,116.925,0.0,10122,4.5,1.8.1,Games,38,1
1034091427,Goosebumps Night of Scares,329.454,0.0,572,4.0,1.3,Games,37,1
1034201612,Finger Hero: Avoid Obstacles,143.451,0.0,870,4.5,1.6.0,Games,37,9
1034310786,Mad City Crime,239.366,0.0,793,3.0,2.0,Games,38,1
1034383306,Sea Hero Quest,343.615,0.0,2908,5.0,1.3.0,Games,37,17
1034399175,Ominous Objects: Phantom Reflection HD - A Hidden Object Adventure (Full),1347.012,6.99,43,4.0,1.0.0,Games,24,3
1034420003,Egg!,308.488,0.0,33407,4.5,2.08,Games,38,11
1034523226,Endless Learning Academy,735.027,0.0,143,4.0,6.9,Education,37,1
1034533362,Focus! - Can You Tell Them Apart?,35.352,0.0,766,3.5,1.3,Games,40,1
1034591399,BMX Streets,279.616,2.99,54,3.5,1.01,Games,37,1
1034630958,Tap Tap Dash,65.742,0.0,11748,4.5,1.8.4,Games,37,15
1034658841,Dungelot: Shattered Lands,384.086,3.99,940,4.5,1.371,Games,38,1
1034714533,Goal Kick - free penalty shootout soccer game,13.515,0.0,57,3.0,2.5,Games,38,1
1034773723,Power Hover,174.134,3.99,458,4.5,1.7.0,Games,38,9
1034774337,"OVLA - Awesome & Creative Typography Design, Graphic Design, Photo Editing",60.249,0.99,21,3.5,1.0.6,Photo & Video,37,4
1034933180,Shimmer and Shine: Enchanted Carpet Ride Game HD,474.699,4.99,20,4.0,2.2,Education,24,1
1034934076,Shimmer and Shine:  Enchanted Carpet Ride Game,474.277,2.99,7,3.0,2.2,Education,38,1
1034995058,theSkimm,27.403,0.0,1765,4.5,2.0.6,News,37,1
1035107039,铁血武林-武侠回合制策略手游,259.664,0.99,0,0.0,14.2,Games,43,1
1035142291,SW/NG - Living Photos. Memories that Swing.,85.434,0.0,222,3.0,2.4.1,Photo & Video,25,9
1035161188,What's My Mutt?,51.460,0.99,178,4.0,1.2.1,Lifestyle,37,1
1035197114,A high end tuner for all instruments!@Tuner,30.612,2.99,0,0.0,1.3.1,Music,37,2
1035217840,[the Sequence],126.676,0.99,254,5.0,1.4,Games,43,1
1035219553,Analog London,18.105,0.99,7,5.0,1.0.7,Photo & Video,43,5
1035219562,Analog Paris,26.285,0.99,32,4.5,1.0.7,Photo & Video,43,5
1035220162,Analog Budapest,18.355,0.99,6,4.5,1.0.7,Photo & Video,43,5
1035238692,GyroSphere Trials,192.525,0.0,1267,3.5,1.4.6,Games,38,1
1035245749,新大主宰-2016卡牌手游巨作！,308.520,0.0,0,0.0,5.2,Games,40,1
1035263816,Runtastic Results: Workout & Bodyweight Training,201.081,0.0,1718,4.5,2.3,Health & Fitness,37,14
1035299535,Bella's Pizza Place - Italian Food Maker,200.503,0.0,77,4.0,1.3,Games,38,11
1035331258,iScanner - PDF Document Scanner App,77.411,4.99,8675,4.5,3.2,Business,37,13
1035355817,VPN Proxy Master Pro,21.856,5.99,771,5.0,1.7.0,Productivity,37,9
1035361376,Outback,70.521,0.0,805,4.5,2.3.1,Food & Drink,37,1
1035460404,Don't Be Squared,85.169,0.0,100,4.0,0.8,Games,38,1
1035494079,Re:Monster,181.829,0.0,37,3.5,2.2.6,Games,40,1
1035525494,パチスロ バイオハザード6,1962.078,14.99,0,0.0,1.0.1,Games,40,1
1035542049,謎解き母からのメモ,20.306,0.0,0,0.0,1.0.18,Book,37,1
1035582408,Supermodel Star - Rule the Runway,133.414,0.0,250,4.0,1.1,Games,40,11
1035635092,Shopkins: Top Trumps,266.007,2.99,10,3.0,1.0,Games,40,1
1035663068,Inversions,22.173,2.99,0,0.0,1.2,Education,38,1
1035689743,"BusyCal - Calendar, Reminders & To Dos",31.146,4.99,139,3.5,3.1.4,Productivity,37,1
1035690802,Titan Quest,1261.867,7.99,1350,4.0,1.0.4,Games,25,7
1035696371,CLUE Bingo,221.590,0.0,12123,4.5,2.4.6,Games,38,1
1035837482,Home - Design & Decor Shopping,48.229,0.0,3354,4.5,1.6.6,Lifestyle,37,30
1035993638,Crazy Cake Swap,197.487,0.0,4638,5.0,1.29.1,Games,38,1
1036062958,まぐろ投げ！,22.388,0.0,0,0.0,1.0.1,Games,40,2
1036066107,Camcorder - Record VHS Home Videos,14.491,0.0,830,4.5,1.1.1,Photo & Video,38,1
1036088441,Basket Fall - Basketball Dunking Sim,98.859,0.0,2251,4.5,5.0,Games,37,13
1036094312,大圣捉妖记,114.876,0.0,0,0.0,1.4,Games,38,1
1036129117,大头儿子天天乐跑-和孩子一起玩的游戏！,106.610,0.0,0,0.0,1.7.4,Games,37,1
1036141497,Ringtones for iPhone with Ringtone Maker,36.678,0.0,4013,4.5,5.4,Music,38,11
1036157827,Civil War: Wilson's Creek,239.950,1.99,6,3.0,1.0,Games,37,1
1036205036,"Road watcher: dash camera, car video recorder.",6.036,0.99,10,3.0,1.0.1,Navigation,38,7
1036435323,go90 – Stream TV & Live Sports,46.119,0.0,3355,4.0,3.0.26,Entertainment,37,1
1036437162,Music Memos,139.345,0.0,909,4.0,1.0.3,Music,35,34
1036517151,Little Fox Animal Doctor - be a vet,288.568,1.99,66,2.5,2.0,Book,38,14
1036661603,Rolling Sky,132.112,0.0,30670,4.5,1.5.2,Games,40,12
1036723978,Voice Translator with Offline Dictionary Pro,99.082,13.99,499,4.5,2.2,Reference,37,11
1036859032,Bakery Blitz: Cooking Game,115.905,0.0,2605,4.0,2.9.4,Games,40,5
1037103749,Disney Junior Magic Phone with Sofia the First and Mickey Mouse,600.717,2.99,67,4.0,1.5,Education,38,1
1037160778,Team Drift Cats,250.412,0.99,12,4.5,1.0.1,Games,37,1
1037285199,"Themify - Full HD Themes for iPhone with Live Wallpapers, Backgrounds and Keyboards.",80.709,3.99,1024,4.5,1.3,Utilities,37,11
1037414606,Talking Tom Jetski,101.396,0.0,2853,4.0,1.1.5,Games,38,13
1037420924,Talking Tom Bubble Shooter,182.532,0.0,2659,4.5,1.4.3,Games,38,13
1037601932,Should Shoot,31.870,2.99,1,5.0,1.0.8,Games,43,1
1037712285,Personal Progress Binder,57.643,4.99,66,4.5,1.3.0,Productivity,37,1
1037781582,iFaces - Custom Themes and Faces for Apple Watch,26.109,1.99,376,2.5,1.3,Lifestyle,37,1
1037799797,渡劫-多武器战斗,660.829,0.99,0,0.0,2.4,Games,40,1
1037820836,Build Your Palace,161.975,0.99,228,4.0,1.3,Games,37,1
1037823594,Ice Cream Truck Girl - Frozen Sweets Maker,216.641,0.0,169,4.0,1.4,Games,40,1
1037830332,Ringtones for iPhone Unlimited.,46.717,2.99,313,4.0,1.5,Music,38,11
1037866921,Minds On Physics the App - Part 1,61.578,0.99,16,1.5,2.2,Education,43,1
1038007349,Giant Turnip Game: A Voyage Of Vegetable Extraction!,79.222,0.0,89,5.0,1.1,Games,38,3
1038313415,Billiards9,282.896,0.0,0,0.0,1.0.5,Games,40,2
1038376578,Carmen Sandiego Returns-A Global Spy Game for Kids,191.514,3.99,273,3.0,1.10,Education,37,1
1038379658,Green Game TimeSwapper,251.652,2.99,0,0.0,1.0.0,Games,40,1
1038384580,果罐Pro-通知中心快捷安全启动插件,48.502,2.99,0,0.0,3.0.3,Utilities,37,6
1038653883,Yellow - Make new friends,80.775,0.0,3809,4.5,2.26,Lifestyle,37,3
1038796140,Shopkins World!,630.363,0.0,3047,4.0,2.7.5,Games,37,3
1038849525,POTO - Photo Collage Maker,50.801,0.0,1149,4.5,2.6.1,Photo & Video,37,11
1038866266,Sky Chasers,92.027,0.0,1074,4.5,3.0.6,Games,37,1
1039011796,Labyrinths of the World: Forbidden Muse HD - A Mystery Hidden Object Game (Full),2220.281,6.99,54,4.0,1.0.0,Games,24,4
1039129211,Dark Tales: Edgar Allan Poe’s The Mystery of Marie Roget HD - A Hidden Object Mystery (Full),809.383,6.99,109,3.5,1.0.0,Games,24,5
1039133072,Dark Tales: Edgar Allan Poe’s The Mystery of Marie Roget - A Hidden Object Mystery (Full),809.398,2.99,15,3.0,1.0.0,Games,38,5
1039141908,LEGO® Ninjago™: Shadow of Ronin™,1218.289,4.99,342,4.5,1.2,Games,37,1
1039171609,セブン‐イレブンアプリ,13.582,0.0,0,0.0,1.2.1,Lifestyle,38,1
1039260250,"lollicam - photo, video, and selfie camera",109.626,0.0,51,3.5,1.71,Photo & Video,37,17
1039264027,Motor Trend OnDemand,64.158,0.0,247,2.5,2.0.13,Entertainment,37,1
1039514679,Bullet'nTunes,199.652,1.99,1,4.0,1.102,Games,38,1
1039596715,FastEver 2 - Quick memo app for Evernote,44.943,3.99,24,4.5,2.3.5,Productivity,37,2
1039637425,Extreme Forklifting 2,98.939,0.0,99,4.0,1.1,Games,40,1
1039728737,Street Fighter Puzzle Spirits,143.590,0.0,100,2.5,1.00.01,Games,38,1
1039848719,Galaxy on Fire 3 - Manticore,1426.950,0.0,7609,4.0,1.4.0,Games,25,8
1039883456,爆速！マルチ募集掲示板 for モンスト,60.047,0.0,0,0.0,4.0.1,Entertainment,37,2
1039910808,Patchmania KIDS - A Puzzle About Bunny Revenge!,97.514,3.99,3,4.5,1.0,Games,38,13
1039945866,Electoral 2016 - Create Presidential Election Maps,17.509,1.99,22,4.0,1.5,News,37,1
1039971485,Sesame Street Alphabet Kitchen,306.875,2.99,35,4.5,2.2,Education,37,1
1039971965,Amateur Surgeon 4,113.271,0.0,2743,4.5,1.6,Games,38,10
1040048258,艶が～るプレミアム 女性向け恋愛ゲーム！乙女げーむ,20.228,0.0,0,0.0,1.7.3,Games,37,1
1040083067,Last Empire – War Z: Zombie Strategy Game,142.133,0.0,3323,4.0,1.0.138,Games,40,2
1040093707,Scanner App - PDF Document Scan,91.776,0.0,11696,4.5,3.0.1,Business,37,13
1040105227,全国一斉性格テストDX,17.230,0.0,0,0.0,1.6,Entertainment,40,1
1040120819,One Button Travel,124.915,2.99,111,3.5,2.0.7,Games,37,2
1040172229,my KONAMI Slots - Vegas Casino Slot Machine Games,208.367,0.0,13345,4.5,1.19.0,Games,38,1
1040224715,Smart Virtual Boyfriend,6.419,0.0,46,2.0,2.0,Lifestyle,37,1
1040227414,Exploding Kittens® - The Official Game,204.942,1.99,3980,4.0,3.1.9,Games,37,1
